Game type;Round;Position;Relative position;Opponent position;Players on flop;Preflop pot type;Preflop actions;Other players acted;Set type;Cell name;Stat default value;Main group dflt values;Sg1 dflt vals;Sg2 dflt vals;Sg3 dflt vals;Sg4 dflt vals
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONK_F;1.6129032;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONK_T;5.4545455;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONKX_F;98.3871;63.5,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONKX_T;94.545456;67.63043,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_F;1.6129032;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_T;27.884615;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_R;40.145985;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_F;98.3871;63.5,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_T;72.11539;64.52381,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_R;59.854015;62.35593,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;FvBet_F;36.936935;;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;CvBet_F;49.54955;66.978264,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;CvBet_T;;70.07692,;;;;
SixMax;Postflop;Mp;Oop;Co;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Raise_F;13.57466;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;FvCB_F;41.592922;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;CvCB_F;46.902657;66.8125,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;RvCB_F;11.504425;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONK_F;0.95238096;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONK_T;2.8301888;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONKX_F;99.04762;64.80488,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;DONKX_T;97.169815;69.1,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_F;0.95238096;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_T;27.363184;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Bet_R;32.55814;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_F;99.04762;64.80488,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_T;72.63682;64.74286,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Check_R;67.441864;61.04348,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;FvBet_F;41.592922;;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;CvBet_F;46.902657;66.8125,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;CvBet_T;;70.3125,;;;;
SixMax;Postflop;Mp;Oop;Btn;Hu;ThreeBetPot;RaiseCall;No;PostflopHuOopCaller;Raise_F;11.504425;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FvCB_F;33.163265;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;CvCB_F;60.204082;63.31579,;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;RvCB_F;6.7010307;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FLOAT_F;47;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FLOATX_F;53;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Bet_F;47;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Bet_T;46.218487;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Check_F;53;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Check_T;53.781513;57.357143,;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Check_R;;53.783783,;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FvBet_F;33.163265;;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;CvBet_F;60.204082;63.31579,;;;;
SixMax;Postflop;Mp;Ip;Sb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Raise_F;6.7010307;;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FvCB_F;44.805195;;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;CvCB_F;51.298702;65.933334,;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;RvCB_F;3.97351;;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;FvBet_F;44.805195;;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;CvBet_F;51.298702;65.933334,;;;;
SixMax;Postflop;Mp;Ip;Bb;Hu;ThreeBetPot;RaiseCall;No;PostflopHuIpCaller;Raise_F;3.97351;;;;;
SixMax;Postflop;Mp;Any;Any;Multiway;ThreeBetPot;RaiseCall;Yes;PostflopGeneral;Bet_F;5.1282053;;;;;
SixMax;Postflop;Mp;Any;Any;Multiway;ThreeBetPot;RaiseCall;Yes;PostflopGeneral;Check_F;94.871796;60.75,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_F;57.983192;56.666668,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_T;54.424778;;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Bet_R;42.741936;;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_F;42.016808;49.47945,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_T;45.575222;50.64706,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Check_R;57.258064;39.565216,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;FvBet_T;32.20339;;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;CvBet_T;58.474575;64.92308,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;CvBet_R;;63.604652,;;;;
SixMax;Postflop;Co;Any;Any;Hu;IsolatePot;Raise;Any;PostflopGeneral;Raise_T;9.565217;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;IsolatePot;Raise;Yes;PostflopGeneral;Bet_F;43.97163;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;IsolatePot;Raise;Yes;PostflopGeneral;Check_F;56.02837;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CB_F;33.72483;58.504856,;58.553844,;57.18182,;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CB_T;36.796535;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CX_F;66.27517;54.72245,45.892857;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CX_T;63.203465;59.216217,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;DELAY_T;64.28571;54.089745,;48.658535,;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;DELAYX_T;35.714287;52.614456,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;DELAYX_R;;50.375,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;DELAY_T_B;54.929577;53.294117,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;DELAY_T_X;45.070423;44.22,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;SDELAYX_R;;38.615383,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;FvFLOAT_F;41.463413;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvFLOAT_F;48.47561;59.347828,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvFLOAT_T;;62.4375,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvFLOAT_F_B;;64.73333,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;RvFLOAT_F;10.091743;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvDelFLOAT_T;;60.303032,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Bet_F;33.72483;58.504856,;58.553844,;57.18182,;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Bet_T;44.35666;57.534653,29.103449;50.652172,;57.566666,;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Bet_R;39.130436;64.93617,;63.57143,;57.392857,;76.03704,;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Check_F;66.27517;54.72245,45.892857;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Check_T;55.64334;58.4875,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Check_R;60.869564;52.39161,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;FvBet_F;41.463413;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;FvBet_T;40.163933;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;FvBet_R;37.5;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvBet_F;48.47561;59.347828,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvBet_T;52.459015;63.980583,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;CvBet_R;55.92105;59.57647,;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Raise_F;10.091743;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Raise_T;7.594937;;;;;
SixMax;Postflop;Co;Oop;Btn;Hu;RaisePot;Raise;No;PostflopHuOopRaiser;Raise_R;6.7114096;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CB_F;59.423275;56.753845,;57.49425,;49.172413,;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CB_T;47.42647;75.26316,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CX_F;40.576725;48.38961,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CX_T;52.57353;49.04348,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAY_T;59.25926;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAYX_T;40.74074;39.537037,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAYX_R;;36.75,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;SDELAYX_R;;31.711538,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvDONK_F;25.827814;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvDONK_F;45.03311;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;RvDONK_F;29.333334;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvPROBE_T;33.707867;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_T;55.617977;58.13115,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_R;;61,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_T_B;;62.228573,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;RvPROBE_T;10.734464;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_F;59.423275;56.753845,;57.49425,;49.172413,;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_T;52.13358;68.169014,;;60.642857,;78.666664,;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_R;43.343655;72.66102,;;;78.22222,;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_F;40.576725;48.38961,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_T;47.86642;46.155556,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_R;56.656345;39.431694,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_F;25.827814;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_T;33.082706;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_R;40.99099;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_F;45.03311;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_T;55.6391;61.88372,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_R;46.846848;63.365383,;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_F;29.333334;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_T;11.406844;;;;;
SixMax;Postflop;Co;Ip;Sb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_R;12.857142;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CB_F;68.52861;55.19165,44.27551;52.433964,44;56.767742,43.78125;65.31111,;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CB_T;45.117542;72.00826,32.54348;;64.611115,;79.53846,33.23077;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CB_R;53.125;75.325,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CX_F;31.47139;48.938637,43.896553;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CX_T;54.882458;49.511112,32.84;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CX_R;46.875;48.02222,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FCBvR_F;42.25352;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CCBvR_F;57.74648;71.91228,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CCBvR_F_B;;79.344826,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;THREEBET_F;4.49827;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAY_T;58.430233;54.439026,33.444443;;55.958332,;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAY_R;40.869564;57.479168,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAYX_T;41.569767;42.449368,32.25714;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAYX_R;59.130436;36.833332,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAY_T_B;54.88722;45.25,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;DELAY_T_X;45.11278;40.966667,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;SDELAY_R;42.07921;51.25,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;SDELAYX_R;57.92079;31.572649,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvDONK_F;28.125;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvDONK_F;46.875;57.673912,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvDONK_F_B;;61.576923,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;RvDONK_F;25.19685;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvPROBE_T;29.33619;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvPROBE_R;49.23664;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_T;57.173447;59.02649,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_R;38.931297;62.813725,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvPROBE_T_B;42.424244;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvPROBE_T_B;57.575756;62.80263,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;RvPROBE_T;13.548388;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;RvPROBE_R;11.923077;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FLOATPROBE_R;40.163933;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FLOATPROBEX_R;59.836067;47.49315,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvSPROBE_R;;44.581394,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_F;68.52861;55.19165,44.27551;52.433964,44;56.767742,43.78125;65.31111,;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_T;50.569946;65.83628,32.935898;59.531914,;60,;73.67164,33.10811;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Bet_R;45.32751;58.942104,;60.18421,;51.412697,;65.69118,;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_F;31.47139;48.938637,43.896553;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_T;49.430054;47.96627,32.61111;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Check_R;54.67249;41.043133,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_F;28.125;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_T;30.496454;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvBet_R;44.542774;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_F;46.875;57.673912,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_T;57.730495;62.954544,37.416668;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvBet_R;45.575222;62.514565,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_F;25.19685;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_T;11.908178;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;Raise_R;10.387597;64.84615,;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;FvRaise_F;40.40404;;;;;
SixMax;Postflop;Co;Ip;Bb;Hu;RaisePot;Raise;No;PostflopHuIpRaiser;CvRaise_F;55.218857;71.91228,;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Bet_F;37.677727;63.11207,50.142857;57.485294,;71.65854,;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Bet_T;44.93392;63.93827,33.575756;;59.075,;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Bet_R;42.326733;66.089745,;;;70.14286,;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Check_F;62.322273;50.41379,45.324326;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Check_T;55.06608;55.33108,34.60606;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Check_R;57.673267;48.92857,;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;FvBet_F;62.7451;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;FvBet_T;56.09756;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;FvBet_R;57.07317;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;CvBet_F;29.90196;66.42105,;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;CvBet_T;38.536587;68.17647,;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;CvBet_R;36.09756;68.136986,;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Raise_F;7.4074073;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Raise_T;5.432099;;;;;
SixMax;Postflop;Co;Any;Any;Multiway;RaisePot;Raise;Yes;PostflopGeneral;Raise_R;7.253886;;;;;
SixMax;Postflop;Co;Ip;Mp;Hu;RaisePot;Call;No;PostflopHuIpCaller;FLOAT_F;51.694916;;;;;
SixMax;Postflop;Co;Ip;Mp;Hu;RaisePot;Call;No;PostflopHuIpCaller;FLOATX_F;48.305084;;;;;
